locus	counts_pvalzero
S8_17587185.txt	100
S8_17616136.txt	0
S8_17616271.txt	100
S8_17671983.txt	4
S8_17709586.txt	0
S8_17895474.txt	79
S8_17904475.txt	100
S8_17921063.txt	100
S8_18158775.txt	100
S8_18390380.txt	1
S8_18438028.txt	80
S8_18438038.txt	80
S8_18438042.txt	80
S8_18502967.txt	0
S8_18502969.txt	0
S8_18523786.txt	80
S8_18523836.txt	80
S8_18523871.txt	80
S8_19002863.txt	5
S8_19011865.txt	0
S8_190208.txt	0
S8_19321439.txt	100
S8_19321462.txt	100
S8_1940542.txt	100
S8_2326349.txt	58
S8_2326414.txt	76
S8_2326491.txt	58
S8_2326508.txt	46
S8_2326518.txt	33
S8_2448986.txt	100
S8_2448995.txt	3
S8_2449029.txt	100
S8_2496379.txt	100
S8_2496420.txt	65
S8_2510377.txt	0
S8_2554674.txt	77
S8_2676489.txt	0
S8_2676516.txt	0
S8_2691253.txt	100
S8_2711837.txt	1
S8_2711994.txt	58
S8_2842266.txt	5
S8_2869439.txt	1
S8_2946281.txt	100
S8_2946282.txt	100
S8_2946338.txt	100
S8_2946342.txt	100
S8_2973637.txt	100
S8_2973639.txt	0
S8_3089274.txt	100
S8_3089323.txt	100
S8_3139763.txt	100
S8_3155742.txt	100
S8_3155755.txt	9
S8_3155759.txt	8
S8_3160248.txt	53
S8_3234498.txt	46
S8_3234501.txt	98
S8_3234565.txt	0
S8_3234588.txt	100
S8_3295734.txt	6
S8_3295742.txt	9
S8_3660836.txt	37
S8_3668606.txt	11
S8_3668611.txt	10
S8_3668621.txt	100
S8_3721106.txt	0
S8_3721115.txt	0
S8_3750009.txt	100
S8_3750015.txt	100
S8_3776814.txt	32
S8_3881058.txt	0
S8_3915619.txt	71
S8_3915677.txt	63
S8_3915703.txt	69
S8_3942654.txt	35
S8_397635.txt	100
S8_3989405.txt	15
S8_405314.txt	3
S8_4097369.txt	9
S8_4097380.txt	15
S8_4320142.txt	6
S8_4379083.txt	37
S8_4471137.txt	100
S8_4718545.txt	100
S8_4745528.txt	81
S8_4757638.txt	67
S8_4758142.txt	20
S8_4758151.txt	63
S8_4846021.txt	35
S8_4859434.txt	0
S8_4877431.txt	93
S8_4891714.txt	21
S8_4891812.txt	0
S8_5052396.txt	0
S8_5052436.txt	0
S8_5052437.txt	0
S8_5102616.txt	8
S8_5126001.txt	100
S8_5263120.txt	100
S8_5263200.txt	40
S8_5301452.txt	95
S8_5343646.txt	80
S8_5346481.txt	18
S8_5346515.txt	100
S8_5346519.txt	100
S8_5346614.txt	24
S8_5386627.txt	2
S8_5386641.txt	33
S8_5386669.txt	40
S8_5392969.txt	44
S8_5392981.txt	15
S8_5393101.txt	42
S8_549005.txt	0
S8_5623697.txt	80
S8_5623721.txt	77
S8_5706641.txt	7
S8_5706662.txt	10
S8_5775123.txt	1
S8_5791858.txt	62
S8_5848350.txt	10
S8_5857320.txt	69
S8_6018901.txt	81
S8_6018902.txt	81
S8_6018903.txt	84
S8_6032910.txt	0
S8_6084379.txt	65
S8_6094741.txt	66
S8_6094758.txt	0
S8_6106884.txt	100
S8_6118959.txt	26
S8_6174313.txt	60
S8_6274254.txt	0
S8_6328003.txt	100
S8_6337649.txt	86
S8_6337675.txt	65
S8_6337717.txt	38
S8_6567373.txt	100
S8_6710337.txt	85
S8_6745724.txt	0
S8_6745730.txt	0
S8_6778489.txt	22
S8_697458.txt	0
S8_6984098.txt	100
S8_6984100.txt	43
S8_7004008.txt	3
S8_707026.txt	16
S8_707041.txt	13
S8_707073.txt	55
S8_707097.txt	50
S8_7140182.txt	5
S8_7140184.txt	65
S8_7247224.txt	22
S8_7280888.txt	64
S8_7283645.txt	100
S8_7290918.txt	0
S8_7480221.txt	66
S8_7512698.txt	16
S8_7512723.txt	100
S8_7512854.txt	1
S8_7613072.txt	0
S8_7753818.txt	66
S8_7945554.txt	4
S8_7945560.txt	28
S8_7948966.txt	14
S8_7948995.txt	12
S8_7948998.txt	16
S8_8008488.txt	80
S8_805674.txt	0
S8_805761.txt	50
S8_805784.txt	56
S8_805785.txt	23
S8_8060036.txt	70
S8_8060092.txt	83
S8_8078313.txt	0
S8_8092662.txt	1
S8_8179658.txt	12
S8_8194345.txt	10
S8_8194358.txt	12
S8_8221527.txt	100
S8_8243713.txt	100
S8_8320337.txt	100
S8_8693018.txt	0
S8_8707017.txt	88
S8_8827067.txt	100
S8_8828349.txt	0
S8_8828382.txt	20
S8_8829002.txt	80
S8_8829036.txt	88
S8_8829128.txt	86
S8_8913719.txt	0
S8_8913773.txt	0
S8_8913809.txt	100
S8_9005037.txt	100
S8_9021757.txt	100
S8_9021791.txt	100
S8_9023057.txt	100
S8_9051579.txt	16
S8_9051583.txt	13
S8_9051621.txt	100
S8_9059478.txt	100
S8_9062295.txt	9
S8_9120053.txt	0
S8_918262.txt	0
S8_920262.txt	0
S8_920363.txt	0
S8_9267287.txt	0
S8_9267603.txt	0
S8_9333983.txt	11
S8_9335856.txt	26
S8_9335876.txt	36
S8_9336021.txt	49
S8_9336036.txt	38
S8_9336045.txt	43
S8_9339376.txt	16
S8_9386338.txt	56
S8_9386339.txt	58
S8_9386416.txt	44
S8_9386419.txt	33
S8_9386467.txt	11
S8_9386533.txt	25
S8_9396938.txt	0
S8_9403920.txt	57
S8_9659775.txt	3
S8_9659803.txt	3
S8_9685263.txt	0
S8_9685281.txt	95
S8_971518.txt	85
S8_9716349.txt	10
S8_9716353.txt	6
S8_9766567.txt	89
S8_9808933.txt	68
S8_9808936.txt	73
S8_9913324.txt	16
S8_9913388.txt	0
S8_9913412.txt	0
S8_9938044.txt	0
S8_9938065.txt	100
S9_10018777.txt	1
S9_10155231.txt	0
S9_10228300.txt	9
S9_10244099.txt	66
S9_10244103.txt	100
S9_10251867.txt	100
S9_10251875.txt	100
S9_10291007.txt	8
S9_10291028.txt	4
S9_10342044.txt	100
S9_10370769.txt	6
S9_10370799.txt	7
S9_10533262.txt	3
S9_10533342.txt	2
S9_10765985.txt	1
S9_10800287.txt	4
S9_10816990.txt	0
S9_10859672.txt	6
S9_10863256.txt	60
S9_10863258.txt	17
S9_10893906.txt	2
S9_10893918.txt	100
S9_11002021.txt	28
S9_11002030.txt	32
S9_11002036.txt	28
S9_11005711.txt	58
S9_11391059.txt	41
S9_11408095.txt	0
S9_11408116.txt	0
S9_11434625.txt	0
S9_11434750.txt	27
S9_11543016.txt	0
S9_11544941.txt	25
S9_11681454.txt	0
S9_11753048.txt	8
S9_11770894.txt	100
S9_11907589.txt	1
S9_11907607.txt	0
S9_11907662.txt	71
S9_11907671.txt	23
S9_11926488.txt	0
S9_11926496.txt	0
S9_11967767.txt	0
S9_11967797.txt	0
S9_11999437.txt	5
S9_11999465.txt	2
S9_11999469.txt	8
S9_12106408.txt	100
S9_12259613.txt	0
S9_12404475.txt	100
S9_12464698.txt	90
S9_12464799.txt	1
S9_12484704.txt	54
S9_12690833.txt	36
S9_12729036.txt	9
S9_12741749.txt	100
S9_12826470.txt	1
S9_12864170.txt	0
S9_12870262.txt	0
S9_12873907.txt	1
S9_12930515.txt	37
S9_1448286.txt	100
S9_1448294.txt	100
S9_1456648.txt	0
S9_1456775.txt	1
S9_1456788.txt	100
S9_1456922.txt	100
S9_1545073.txt	100
S9_1838791.txt	100
S9_1838804.txt	100
S9_1863111.txt	88
S9_1863117.txt	100
S9_1977990.txt	0
S9_2086520.txt	3
S9_2086522.txt	2
S9_2086559.txt	4
S9_2204614.txt	1
S9_2204631.txt	0
S9_2216419.txt	91
S9_2225642.txt	13
S9_2240411.txt	11
S9_2319428.txt	95
S9_2319430.txt	95
S9_2319432.txt	95
S9_2319451.txt	81
S9_2343803.txt	74
S9_2445196.txt	100
S9_2445206.txt	3
S9_2445290.txt	85
S9_2448209.txt	7
S9_2448212.txt	1
S9_2520247.txt	52
S9_2520300.txt	81
S9_2559648.txt	78
S9_2559655.txt	74
S9_2731255.txt	100
S9_2731262.txt	42
S9_2747544.txt	35
S9_2747584.txt	100
S9_2747601.txt	100
S9_2747624.txt	100
S9_2747627.txt	65
S9_2747650.txt	1
S9_2759266.txt	50
S9_2759284.txt	45
S9_2759286.txt	40
S9_2759315.txt	11
S9_2805410.txt	31
S9_2805429.txt	11
S9_2961428.txt	68
S9_2961438.txt	64
S9_2961441.txt	62
S9_3013123.txt	97
S9_3116699.txt	83
S9_3362180.txt	35
S9_3411075.txt	86
S9_3411081.txt	90
S9_3411107.txt	84
S9_3566225.txt	100
S9_3566245.txt	100
S9_3687178.txt	11
S9_3765741.txt	100
S9_3765750.txt	7
S9_3832737.txt	0
S9_3832754.txt	0
S9_3848514.txt	0
S9_4023552.txt	100
S9_4036112.txt	88
S9_4049514.txt	100
S9_4186323.txt	21
S9_4186330.txt	20
S9_4603481.txt	90
S9_4603509.txt	87
S9_4656736.txt	99
S9_4656765.txt	51
S9_4714952.txt	4
S9_4714967.txt	5
S9_4750343.txt	62
S9_4847981.txt	5
S9_5020908.txt	100
S9_5020969.txt	7
S9_5064612.txt	0
S9_5190794.txt	28
S9_5190838.txt	23
S9_5258158.txt	100
S9_5258165.txt	100
S9_5270611.txt	4
S9_5276308.txt	100
S9_5281763.txt	0
S9_5281770.txt	4
S9_5504253.txt	5
S9_5504282.txt	0
S9_5504296.txt	1
S9_5593263.txt	96
S9_5593307.txt	84
S9_5595078.txt	69
S9_5621645.txt	85
S9_5621764.txt	100
S9_5681658.txt	0
S9_5681670.txt	0
S9_5690939.txt	6
S9_5795035.txt	60
S9_5801053.txt	0
S9_5801082.txt	21
S9_5801104.txt	92
S9_5826811.txt	100
S9_5855899.txt	100
S9_5855983.txt	9
S9_5909187.txt	0
S9_5952633.txt	100
S9_5990147.txt	100
S9_5990148.txt	3
S9_5990636.txt	100
S9_6166252.txt	0
S9_6166350.txt	2
S9_6166396.txt	21
S9_6166400.txt	97
S9_6212358.txt	84
S9_6212366.txt	82
S9_6378336.txt	75
S9_6378379.txt	100
S9_6378457.txt	2
S9_6378507.txt	0
S9_6529174.txt	100
S9_6529190.txt	0
S9_6593649.txt	100
S9_6612088.txt	71
S9_6694365.txt	1
S9_6694420.txt	15
S9_6752083.txt	68
S9_6752120.txt	100
S9_678059.txt	100
S9_6819015.txt	48
S9_6846906.txt	1
S9_6949103.txt	71
S9_6989108.txt	16
S9_6989138.txt	22
S9_7028428.txt	79
S9_7028445.txt	79
S9_7038953.txt	49
S9_7038961.txt	52
S9_7041866.txt	5
S9_7041892.txt	83
S9_7179102.txt	1
S9_7189733.txt	15
S9_719513.txt	100
S9_719524.txt	0
S9_7211939.txt	100
S9_7211946.txt	12
S9_7375866.txt	62
S9_7375886.txt	71
S9_7375943.txt	73
S9_7376244.txt	100
S9_7376252.txt	0
S9_7528618.txt	100
S9_7545013.txt	83
S9_7562655.txt	100
S9_757945.txt	4
S9_757973.txt	3
S9_7612056.txt	100
S9_7612364.txt	100
S9_787733.txt	0
S9_787827.txt	100
S9_787878.txt	100
S9_787880.txt	100
S9_787915.txt	100
S9_787984.txt	100
S9_787985.txt	100
S9_788002.txt	11
S9_8211315.txt	89
S9_8211346.txt	89
S9_8211352.txt	16
S9_8272114.txt	25
S9_8409513.txt	0
S9_8642897.txt	100
S9_8660244.txt	43
S9_8709880.txt	9
S9_8711823.txt	16
S9_8836756.txt	0
S9_8836818.txt	3
S9_888248.txt	100
S9_888278.txt	100
S9_888284.txt	100
S9_9096886.txt	14
S9_912346.txt	100
S9_9196899.txt	0
S9_9200024.txt	0
S9_9200034.txt	0
S9_9200071.txt	0
S9_9200079.txt	0
S9_9212729.txt	37
S9_9212739.txt	59
S9_925483.txt	100
S9_925492.txt	100
S9_925511.txt	100
S9_9273655.txt	20
S9_9304526.txt	68
S9_9304545.txt	70
S9_940690.txt	99
S9_9526005.txt	4
S9_9526014.txt	100
S9_9526017.txt	100
S9_9564499.txt	14
S9_9642503.txt	39
S9_9642508.txt	4
S9_9642556.txt	45
S9_9689088.txt	100
S9_969659.txt	80
S9_969666.txt	81
S9_9808728.txt	10
S9_9974258.txt	84
