strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
160600140701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140803,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140804,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140902,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140903,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600140904,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141001,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141002,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141200,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141600,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141700,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141800,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600141902,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142000,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142100,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600142308,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150507,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150705,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150803,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150804,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150805,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150902,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600150903,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151001,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151002,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151003,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151206,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151207,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151300,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151500,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
160600151803,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010206,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010207,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010208,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010209,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010507,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010605,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010606,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010607,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010608,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010609,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010610,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010611,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010705,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010706,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010707,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010708,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010803,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010804,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010805,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010806,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010807,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010808,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010809,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102010810,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020605,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020606,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020607,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020608,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020609,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020610,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020611,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020612,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020613,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170102020701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
